date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-08-27,22.7,14.6,31,,,,5.2,,,
2015-08-28,23.8,15,32,,,253,8.2,,,
2015-08-29,25.2,17,34,,,,5.9,,,
2015-08-30,26.6,21,33,,,,8.7,,,
2015-08-31,26.7,19,35,,,,4.9,,,
2015-09-01,25.9,18,34,,,,4.7,,,
2015-09-02,24.7,15.5,35,,,,6.5,,,
2015-09-03,25.1,17.5,34,,,,7.4,,,
2015-09-04,25.7,18.4,33,,,,6.7,,,
2015-09-05,26,19.6,34,,,,8.9,,,
2015-09-06,25,19,29.4,,,255,19.5,,,
2015-09-07,18.9,11,26,,,,8.5,,,
2015-09-08,18.2,11.4,24,,,71,8.5,,1018.2,
2015-09-09,17.8,10.8,25,,,88,8.9,,1020.5,
2015-09-10,17.9,15,21,,,77,19.4,,,
2015-09-11,15.1,13,17,,,53,22.4,,,
2015-09-12,16,13.9,18,,,,6.1,,,
2015-09-13,18.9,15,24,,,,4.5,,,
2015-09-14,18.3,13,25,,,82,7.4,,1020.5,
2015-09-15,18.4,12.5,25,,,92,7.4,,,
2015-09-16,19,13.6,25,,,82,8.3,,,
2015-09-17,20.6,12.9,30,,,,4.9,,1016.4,
2015-09-18,23.3,16,32,,,,4.9,,1017.2,
2015-09-19,22.6,16.6,30,,,70,8.9,,,
2015-09-20,20.2,15,27,,,,9,,1012.2,
2015-09-21,19.8,14.6,26,,,,8.9,,1011.2,
2015-09-22,18.5,12,25,,,76,7.8,,,
2015-09-23,19.2,14,25,,,,6.2,,1011.2,
2015-09-24,19.1,17.7,22,,,,6.4,,,
2015-09-25,20.2,15,26,,,,3.9,,,
2015-09-26,19.7,16,22.4,,,276,9.1,,,
2015-09-27,19.1,16,22,,,46,12.6,,,
2015-09-28,14,11.6,16,,,72,15,,,
2015-09-29,12.5,10.7,15,,,21,9.4,,1024.7,
2015-09-30,13.1,9.8,17,,,,6,,,
2015-10-01,13.6,11,17,,,,4.1,,,
2015-10-02,13.8,10,18,,,,6.5,,,
2015-10-03,14.5,8,22,,,241,8,,,
2015-10-04,15.2,9,22,,,,4,,,
2015-10-05,16.4,10.6,23.5,,,254,7.9,,,
2015-10-06,16.5,11,22,,,,3.4,,,
2015-10-07,15.2,11,20,,,,14.3,,1013.3,
2015-10-08,11.2,7.6,14,,,53,19.5,,,
2015-10-09,11.2,8.3,16,,,,4.4,,,
2015-10-10,11.6,9,14,,,,16.4,,,
2015-10-11,8.2,7.3,9,,,57,31.4,,,
2015-10-12,7.4,6.3,9,,,52,23.5,,,
2015-10-13,8.1,6.6,10,,,,7.2,,,
2015-10-14,9.5,5.6,13.1,,,66,9.9,,,
2015-10-15,11.3,9.6,14.1,,,56,17,,,
2015-10-16,11.2,8.7,14.3,,,56,14.5,,,
2015-10-17,13.5,11,17,,,68,13.5,,,
2015-10-18,13.1,7,20,,,,6.5,,,
2015-10-19,14.1,8,21,,,,6.6,,,
2015-10-20,14.1,12,16,,,,,,,
2015-10-21,10.7,7,15,,,,9,,1015,
2015-10-22,9,6,12,,,,8.8,,,
2015-10-23,10.6,7,15,,,,7.3,,,
2015-10-24,10.3,4,16,,,,6.1,,,
2015-10-25,10.4,6,16,,,264,7.4,,,
2015-10-26,9.2,4,16,,,,3.8,,,
2015-10-27,8.7,3.9,13,,,,6.7,,1026.6,
2015-10-28,6.6,1,14,,,,3.9,,,
2015-10-29,6.4,0.6,14,,,,6.8,,,
2015-10-30,8.4,3.4,14,,,52,7.8,,,
2015-10-31,6,1.7,11,,,58,15.8,,,
2015-11-01,4.5,-2,12,,,,4.5,,,
2015-11-02,6.4,-1,15,,,,11.9,,,
2015-11-03,7.8,0,18,,,,6.1,,,
2015-11-04,7.9,0,19,,,,4.4,,,
2015-11-05,7.3,1,17,,,,3.3,,,
2015-11-06,6.1,1,13,,,,5.1,,,
2015-11-07,5.6,4,7,,,,6.5,,,
2015-11-08,7,4,12,,,251,8.9,,,
2015-11-09,10.1,4,19,,,,6.4,,,
2015-11-10,12.1,8,17,,,,8.4,,,
2015-11-11,13.1,8.9,18,,,,8.9,,,
2015-11-12,12.8,6,21,,,,6.7,,,
2015-11-13,10.4,5,17,,,,5,,,
2015-11-14,9.7,3,18,,,260,9,,1021.2,
2015-11-15,8.3,4,14,,,232,8.9,,1018.6,
2015-11-16,9.6,5,17,,,209,11.3,,,
2015-11-17,8.4,5.2,13,,,,8,,1021.2,
2015-11-18,9.8,4,16,,,239,9.9,,,
2015-11-19,10.6,3.9,18,,,,7.6,,,
2015-11-20,8.8,2,16,,,243,12.5,,,
2015-11-21,11.9,6,16.5,,,,8.3,,997.5,
2015-11-22,13.4,8,18,,,,9.9,,,
2015-11-23,10.3,5.9,14.5,,,239,9.5,,,
2015-11-24,6.6,4.6,8,,,57,14.8,,,
2015-11-25,3.1,2.3,4,,,65,15.8,,,
2015-11-26,3.4,2,4,,,66,27.5,,,
2015-11-27,3.5,2.3,4,,,73,22.6,,,
2015-11-28,4.9,2.9,6,,,89,21.7,,1008.9,
2015-11-29,3.7,2,6,,,252,12.1,,,
2015-11-30,5,0,10,,,,12.1,,,
2015-12-01,8.7,5,13,,,258,20.2,,,
2015-12-02,6.1,2,10,,,322,10.5,,,
2015-12-03,4.9,-1,11,,,,5.8,,,
2015-12-04,5.2,1.1,10,,,,6.5,,,
2015-12-05,3.3,-1.3,10,,,,6.7,,,
2015-12-06,3.4,2,5,,,247,13.2,,,
2015-12-07,2.5,0.7,5.4,,,,9.7,,,
2015-12-08,3,-1.3,9,,,,3.6,,,
2015-12-09,,,,,,,,,,
2015-12-10,3.3,0,5,,,,6.2,,1033.8,
2015-12-11,3.8,3,5,,,,5.1,,,
2015-12-12,2.5,-1,7,,,249,10.4,,,
2015-12-13,1.8,-2.2,8,,,,4,,,
2015-12-14,2.4,-0.7,7,,,178,9.3,,,
2015-12-15,0.6,-2.9,6,,,,6.5,,,
2015-12-16,0.5,-1,2,,,46,10.3,,,
2015-12-17,2,0,6,,,254,8.5,,,
2015-12-18,1.9,-1,4,,,250,15.2,,,
2015-12-19,3.4,0,9,,,,5.3,,,
2015-12-20,4.7,0,11,,,239,9.2,,,
2015-12-21,5.8,1,13,,,237,13.8,,,
2015-12-22,5.1,-1,12,,,244,9,,,
2015-12-23,6.1,0,14,,,250,8.3,,,
2015-12-24,6.7,2,14,,,,8.8,,,
2015-12-25,4.6,0.1,12,,,,7,,,
2015-12-26,4.8,-1,11,,,250,10.1,,,
2015-12-27,6.6,2,14,,,243,8.7,,,
2015-12-28,5.1,-1,12,,,,8.2,,,
2015-12-29,2.6,-1,7,,,83,21.8,,,
2015-12-30,-2.2,-5,1,,,62,16.5,,,
2015-12-31,-4.5,-6.4,-1,,,,8.5,,,
2016-01-01,-6.5,-10,-2,,,27,8.1,,,
2016-01-02,-8.7,-12,-6,,,77,10,,1030.1,
2016-01-03,-10.8,-13.5,-8,,,79,20.9,,,
2016-01-04,-8.8,-11.3,-7,,,87,10.3,,,
2016-01-05,-7.3,-12,-4.3,,,247,11.5,,,
2016-01-06,-3.9,-11,1.1,,,47,13.1,,,
2016-01-07,2.2,1,4,,,268,14.7,,,
2016-01-08,1.6,-1,7,,,,7.5,,,
2016-01-09,-0.2,-4,2.2,,,,4.1,,,
2016-01-10,3,0,6,,,,6.1,,,
2016-01-11,4.8,1,11,,,,10.6,,,
2016-01-12,4.9,1.3,9,,,,12.9,,,
2016-01-13,5.1,1,11,,,245,12.1,,,
2016-01-14,4.3,0,10,,,254,12.6,,,
2016-01-15,-0.2,-3.2,2.4,,,28,7.6,,1014.6,
2016-01-16,1.9,0,2.9,,,260,6.5,,1010.4,
2016-01-17,-2.2,-3.4,0,,,46,14.9,,1008.8,
2016-01-18,-3.1,-6.5,-0.9,,,284,5.1,,1012.9,
2016-01-19,-12,-17.4,-7,,,218,4,,1021.3,
2016-01-20,-14.6,-20.9,-7.5,,,235,3.9,,1024.2,
2016-01-21,-11.2,-19,-5.5,,,250,8.1,,1023.8,
2016-01-22,-7.7,-12.4,-1.5,,,280,,,1033.6,
2016-01-23,-10.9,-15,-3.4,,,251,4.5,,1038,
2016-01-24,-12.4,-16,-6,,,219,5.8,,1036.5,
2016-01-25,-9.3,-16.4,-3.5,,,244,,,1033.9,
2016-01-26,-2.1,-6.2,3.2,,,234,7.3,,1027.7,
2016-01-27,0.2,-7,5,,,244,8.5,,1027.8,
2016-01-28,3.9,0.2,7.9,,,234,,,1024.1,
2016-01-29,4.2,1,7.5,,,71,6.5,,1028,
2016-01-30,1.2,-0.2,3.7,,,162,4.2,,1030.6,
2016-01-31,3.4,-0.5,6.9,,,245,10.5,,1018.1,
2016-02-01,4.4,1.5,8.4,,,252,4.8,,1017.5,
2016-02-02,3.7,-0.9,9,,,230,5.4,,1024.7,
2016-02-03,10.7,6.7,16.7,,,245,9.4,,1015.8,
2016-02-04,5.8,2.9,10.4,,,130,10.8,,1013.8,
2016-02-05,3.4,1.2,6.4,,,6,6.9,,1022.2,
2016-02-06,1.3,-2.5,5.7,,,217,4.8,,1030.2,
2016-02-07,0.4,-4.9,6.9,,,152,5.4,,1029.7,
2016-02-08,1,-3.2,7.5,,,56,4.2,,1025.6,
2016-02-09,4,-2.7,12.7,,,235,5.9,,1020.4,
2016-02-10,5.1,-1.2,11.2,,,48,5.7,,1006.3,
2016-02-11,7.9,4.4,11.2,,,259,15.6,,1006.9,
2016-02-12,5.6,2.7,9.7,,,178,5.6,,1014.7,
2016-02-13,4.7,2.7,6.9,,,52,11,,1005.4,
2016-02-14,7.4,1.7,14.9,,,244,7.7,,1004.5,
2016-02-15,11.1,4.4,21,,,,6.1,,1010.6,
2016-02-16,15.1,8.9,23.5,,,221,7.4,,1024.1,
2016-02-17,8.5,5.5,10.7,,,64,18.3,,1033,
2016-02-18,5.2,4.4,6.9,,,57,17.3,,1028.3,
2016-02-19,4.2,3,5.9,,,54,10.7,,1020.6,
2016-02-20,3.8,0,7.4,,,193,3.9,,1022.5,
2016-02-21,4.7,0.5,9,,,241,6.8,,1019.5,
2016-02-22,11,3.7,18.7,,,236,10.1,,1016.2,
2016-02-23,14.4,7.4,20.7,,,230,9.9,,1011.8,
2016-02-24,13.2,6.4,16.9,,,251,12.6,,1009.1,
2016-02-25,6.4,2.4,10.4,,,130,11.1,,1018.8,
2016-02-26,5.7,0.2,12.7,,,50,4.7,,1013.1,
2016-02-27,4.7,4.2,6.7,,,62,10.1,,1018.3,
2016-02-28,6.2,3.9,8.2,,,53,7.7,,1026,
2016-02-29,9.6,6.5,14.2,,,60,9.6,,1021.5,
2016-03-01,11.8,8.4,17.4,,,219,7.7,,1012.4,
2016-03-02,10,3,15.7,,,248,7.4,,1009.8,
2016-03-03,7.9,1.2,15,,,64,8.6,,1004.5,
2016-03-04,6.6,4.9,8.7,,,64,19.1,,1001,
2016-03-05,7.4,4.4,12.4,,,239,7.8,,1010.6,
2016-03-06,8.3,1.2,17.4,,,39,4.5,,1010.6,
2016-03-07,11.8,4.4,20.2,,,73,8.9,,1007.1,
2016-03-08,12.9,8,17,,,254,6.9,,1010.2,
2016-03-09,9.1,8.2,10.2,,,51,12.6,,1013.3,
2016-03-10,9.1,6.7,11.4,,,58,24.3,,1009,
2016-03-11,5.8,5.4,6.5,,,57,17.4,,1016,
2016-03-12,5.9,3.7,7.9,,,53,9.2,,1023.5,
2016-03-13,6.8,3.9,9.2,,,58,12.5,,1023.4,
2016-03-14,4.6,2,7.7,,,65,20.1,,1023.7,
2016-03-15,5,3.2,6.9,,,227,6.5,,1022.7,
2016-03-16,3.9,0,6.5,,,78,9.5,,1030.6,
2016-03-17,5.5,-1.5,12,,,251,10.1,,1027.7,
2016-03-18,8.9,2.2,14.2,,,252,13.5,,1015.7,
2016-03-19,5,0.7,9.7,,,74,13.2,,1013.2,
2016-03-20,4.6,-0.5,9.9,,,242,7.4,,1019.4,
2016-03-21,8.9,-0.4,16.9,,,244,9.5,,1014.7,
2016-03-22,6.7,3.5,9.9,,,13,5.9,,1011.1,
2016-03-23,6.1,4,7.4,,,77,13.4,,,
2016-03-24,5.6,4.5,7.4,,,101,8,,1000.5,
2016-03-25,4.9,2.7,7.7,,,82,13.2,,1014.7,
2016-03-26,5.9,0.7,10.9,,,261,5.9,,1018.9,
2016-03-27,,,,,,,,,,
2016-03-28,8.6,3.9,13.9,,,266,6,,1018.1,
2016-03-29,9.2,3.4,14.5,,,234,6.8,,1015.9,
2016-03-30,13.5,6.2,20.2,,,229,6.5,,1019.9,
2016-03-31,15.4,6.5,22.7,,,240,8,,1019.5,
2016-04-01,18.2,8.5,25.5,,,245,9,,1015.4,
2016-04-02,11.2,6.7,19.5,,,97,16.2,,1022.8,
2016-04-03,9.3,1.4,16.5,,,78,5.9,,1026.4,
2016-04-04,12.5,3,21.9,,,242,6.5,,1017.9,
2016-04-05,16.9,7.7,25.4,,,230,6.3,,1012.4,
2016-04-06,19.2,10.9,27.7,,,241,5.7,,1010.6,
2016-04-07,19.2,10.9,27.9,,,156,5,,1011.5,
2016-04-08,14.4,10.9,17.9,,,73,12,,1009.2,
2016-04-09,13.7,8.2,20.7,,,95,9,,1002.5,
2016-04-10,14.4,9.7,17.9,,,59,6.8,,1003.1,
2016-04-11,13.9,12.9,15.2,,,278,6.3,,1006,
2016-04-12,15.3,12.6,19,,,47,4.7,,1012.4,
2016-04-13,17.2,8.9,24.2,,,268,9.5,,1011.2,
2016-04-14,16.2,12.2,21,,,250,7.4,,1005.9,
2016-04-15,15.4,11.2,21,,,278,12,,1009.2,
2016-04-16,15.3,7.2,23.9,,,227,6,,1017,
2016-04-17,18.7,9.7,27.4,,,264,7.1,,1016.2,
2016-04-18,21,12.4,30.9,,,254,8,,1015.7,
2016-04-19,18.3,15.2,20.9,,,61,11.7,,1014.7,
2016-04-20,10.4,7.9,14,,,69,11.7,,1016.6,
2016-04-21,11.2,3.9,17.5,,,254,6.6,,1025.9,
2016-04-22,13.1,3.9,21,,,247,6.3,,1019.1,
2016-04-23,14.7,8.9,20.2,,,59,8,,1010.2,
2016-04-24,11.6,8.2,14.4,,,62,8.3,,1000.9,
2016-04-25,11.3,10.4,12.7,,,45,6.6,,999.8,
2016-04-26,8.1,6.2,11,,,252,5.9,,1006.3,
2016-04-27,10.8,5.7,16.7,,,202,5.3,,1014.8,
2016-04-28,13.6,4.4,21.4,,,249,4.8,,1016.7,
2016-04-29,13.7,9.9,22.1,,,65,8.4,,1018.7,
2016-04-30,12.3,6.5,17.9,,,,7.3,,1020.5,
2016-05-01,13.8,5.5,20.9,,,53,8.1,,1020.5,
2016-05-02,13.4,7.2,18.4,,,74,12.2,,1018.7,
2016-05-03,11.3,10.2,12.7,,,56,16.7,,1010.8,
2016-05-04,10.8,9.4,13,,,22,9.3,,1009.8,
2016-05-05,12.8,10.2,17.4,,,340,8.3,,1014.6,
2016-05-06,13.7,9.5,19.7,,,312,7.4,,1016.3,
2016-05-07,12.7,7.5,19.4,,,3,7.5,,1015.8,
2016-05-08,13.4,8.7,18.4,,,45,4.8,,1018.5,
2016-05-09,13.6,10.7,16.9,,,73,9.3,,1022,
2016-05-10,14.5,11.2,18.7,,,52,4.8,,1020.8,
2016-05-11,15.2,8,21.9,,,,4.9,,1015.2,
2016-05-12,16.8,11.9,22.2,,,25,4.5,,1007.1,
2016-05-13,18.8,15.4,23.9,,,306,9.2,,1000.8,
2016-05-14,17.7,12.5,23.2,,,264,9.8,,1004.8,
2016-05-15,18.2,13.7,24.7,,,260,9.5,,1007.8,
2016-05-16,14.8,13,19,,,260,9.9,,1013.4,
2016-05-17,12.1,9.2,16.5,,,201,6.6,,1016.6,
2016-05-18,12.4,6.2,17.9,,,302,6.3,,1016,
2016-05-19,13.6,5.2,20.9,,,354,5.3,,1015.8,
2016-05-20,16.7,10.5,23.5,,,64,6.9,,1015.5,
2016-05-21,16.1,11.9,20.9,,,,6.4,,1017.8,
2016-05-22,18.5,11.9,25.2,,,7,5.6,,1018.7,
2016-05-23,19.6,13.7,27.2,,,197,5.7,,1015.2,
2016-05-24,17.9,13.5,26.2,,,29,8.3,,1007.5,
2016-05-25,14.9,11.6,18.7,,,278,8.4,,1002.2,
2016-05-26,16.6,13.1,21.2,,,330,7.7,,1009.9,
2016-05-27,18.1,14.2,22,,,352,6.5,,1016.1,
2016-05-28,20.2,12.2,28.2,,,314,3.2,,1016.8,
2016-05-29,22.2,14.7,28.6,,,193,5.9,,1012.8,
2016-05-30,23.6,16,30.5,,,328,4.1,,1009.8,
2016-05-31,22.9,16.5,29.6,,,280,7.1,,1010.3,
2016-06-01,22.1,14.2,29,,,317,5,,1014.4,
2016-06-02,20.6,17,24.2,,,248,9.5,,1010.8,
2016-06-03,17.5,14.7,22.5,,,307,4.7,,1008.9,
2016-06-04,19.3,15.7,24.7,,,13,6,,1011.1,
2016-06-05,20.5,13.1,26.2,,,241,5.1,,1013.9,
2016-06-06,19.1,15.5,24.2,,,346,5.1,,1013.5,
2016-06-07,16.6,14.2,19.2,,,39,7.2,,1021,
2016-06-08,17.3,13.2,22,,,71,4.2,,1021.7,
2016-06-09,17.6,10.2,22.7,,,147,5.7,,1016.3,
2016-06-10,18.9,10.5,25.6,,,149,6.2,,1013.5,
2016-06-11,22,13.2,28.2,,,243,8.1,,1012.1,
2016-06-12,19.5,15.7,26,,,76,7.2,,1011.5,
2016-06-13,18.2,16.2,21.6,,,72,11.1,,1005.3,
2016-06-14,18.3,15.6,22.7,,,227,6.8,,1000.8,
2016-06-15,22.4,16.7,28.7,,,270,7.4,,1003.1,
2016-06-16,23.7,16.7,30,,,284,8.3,,1012.5,
2016-06-17,26.2,17.2,34.7,,,82,4.4,,1016,
2016-06-18,28.2,21.6,33.7,,,55,6.5,,1014.6,
2016-06-19,25.2,20.5,30.1,,,89,15,,1016.1,
2016-06-20,25.3,19.2,31.5,,,73,13.8,,1019.7,
2016-06-21,26.8,19.1,34.2,,,60,7.1,,1022.2,
2016-06-22,27.9,19.6,35,,,35,7.2,,1021.4,
2016-06-23,28.2,20,34.1,,,30,8.7,,1021.3,
2016-06-24,27.1,22.6,33.7,,,48,9.9,,1020.4,
2016-06-25,25.6,19.7,31.6,,,64,9.3,,1018.3,
2016-06-26,25.9,18,32.5,,,46,9.2,,1015.6,
2016-06-27,25.6,18.2,31.1,,,22,5.1,,1012,
2016-06-28,22.6,20,26.2,,,291,6.5,,1009.6,
2016-06-29,21.4,18.6,25.1,,,300,4.5,,1012.7,
2016-06-30,25.1,18.7,31.2,,,297,5.1,,1015.5,
2016-07-01,26.3,19,32.7,,,9,4.5,,1016.4,
2016-07-02,26.5,19.7,32.5,,,24,5.9,,1016.1,
2016-07-03,23.9,19.7,30.5,,,294,7.2,,1014.7,
2016-07-04,21.7,17.5,28.1,,,58,9.8,,1016.6,
2016-07-05,21.4,16.2,27.5,,,11,4.4,,1019.5,
2016-07-06,23,15.7,29.2,,,298,5.1,,1014.9,
2016-07-07,21.4,18,25.7,,,48,7.5,,1015.2,
2016-07-08,21.2,15.7,27.1,,,31,7.5,,1021.1,
2016-07-09,22.5,13.2,29.7,,,277,5.6,,1016.8,
2016-07-10,22.9,17.6,27.7,,,41,5.3,,1016.8,
2016-07-11,23.1,15.2,30.2,,,57,4.8,,1018.8,
2016-07-12,24.3,15.6,31.1,,,107,5.9,,1017.3,
2016-07-13,24,15.2,31.6,,,80,6.2,,1014.8,
2016-07-14,25.8,17.1,34,,,56,4.8,,1009.9,
2016-07-15,25.8,19,31.5,,,56,14.4,,1010.5,
2016-07-16,25.9,20.7,32,,,72,19.2,,1010.8,
2016-07-17,23.9,18.6,29.5,,,233,9.6,,1010.4,
2016-07-18,21.6,16.5,28,,,295,9.5,,1011.7,
2016-07-19,21.9,17.5,26.5,,,356,6.2,,1014.8,
2016-07-20,21.1,17.5,26.2,,,112,5,,1016.5,
2016-07-21,22.3,14.7,29,,,346,5.6,,1015.7,
2016-07-22,23.6,15.5,31.1,,,328,4.1,,1015.8,
2016-07-23,25.7,17.1,34,,,346,3.9,,1016,
2016-07-24,26.3,21.1,32,,,58,9.2,,1016.1,
2016-07-25,26.2,19.1,32.5,,,37,6.8,,1016.1,
2016-07-26,25.8,18.5,33,,,74,5.9,,1015.3,
2016-07-27,25.4,19.5,32.6,,,,6.5,,1015.9,
2016-07-28,25.4,17.6,33,,,36,3.8,,1016.2,
2016-07-29,25.9,18.2,33.6,,,28,4.2,,1013.9,
2016-07-30,25.6,18.2,34,,,3,5.7,,1013.7,
2016-07-31,26.6,18.7,34,,,64,5,,1014.9,
2016-08-01,27.6,19,36,,,95,4.8,,1013,
2016-08-02,26.5,19.7,32.7,,,150,6.5,,1012.8,
2016-08-03,23.6,18.2,28,,,90,6,,1014.2,
2016-08-04,24.6,19.1,30.1,,,39,7.5,,1017.8,
2016-08-05,25.4,17.5,32.6,,,46,8.9,,1016.5,
2016-08-06,26.1,18,33,,,44,6.6,,1015.7,
2016-08-07,26.2,19,32.7,,,40,9.8,,1017.4,
2016-08-08,25.1,21.5,29.1,,,54,14,,1020.6,
2016-08-09,24.3,17.5,30.7,,,41,6.9,,1017.4,
2016-08-10,24.8,18.1,32,,,52,3.9,,1013.5,
2016-08-11,26,18,34,,,358,6.3,,1012.1,
2016-08-12,16.3,15,18.6,,,104,8.6,,1020,
2016-08-13,18.5,13.2,24.7,,,320,4.5,,1024.5,
2016-08-14,19.9,12.5,26.7,,,344,4.2,,1023.9,
2016-08-15,21.7,13.2,29.7,,,330,3.8,,1020.6,
2016-08-16,22.7,16,31.5,,,352,5.4,,1015.9,
2016-08-17,23.5,16,31,,,44,5.7,,1012.7,
2016-08-18,21.1,17.2,25,,,117,6,,1013.2,
2016-08-19,20.5,18.5,24,,,36,5,,1015.1,
2016-08-20,23.7,19.5,31,,,14,5.6,,1017.3,
2016-08-21,25.4,18.2,33,,,17,6.6,,1017.3,
2016-08-22,26.3,19,34.1,,,3,7.8,,1014.7,
2016-08-23,21.8,18.2,26.7,,,270,9.9,,1017.6,
2016-08-24,21.4,19.2,25.1,,,303,4.5,,1019.1,
2016-08-25,22.4,18.6,27.2,,,14,7.4,,1020.8,
2016-08-26,21,15.2,26.6,,,16,9.8,,1022.8,
2016-08-27,21.3,15.5,27.1,,,15,8.4,,1023.1,
2016-08-28,22.5,17.2,30,,,6,10.1,,1020.1,
2016-08-29,20.9,18.5,24,,,352,4.7,,1016.9,
2016-08-30,23.3,16.7,31.5,,,312,4.4,,1015.4,
2016-08-31,21.7,17.2,25.1,,,42,8.4,,1021.5,
2016-09-01,20.8,15.1,27,,,64,5.1,,1022.8,
2016-09-02,20.3,13,28.2,,,90,3.5,,1019.2,
2016-09-03,21,14,29.1,,,341,5,,1018.1,
2016-09-04,22.4,14.5,30.1,,,296,4.5,,1018.3,
2016-09-05,22.4,14,31,,,172,4.8,,1013.7,
2016-09-06,22.3,16.6,29,,,89,11.3,,1015.6,
2016-09-07,22.5,13.5,31.2,,,60,10.4,,1021.8,
2016-09-08,23.1,17.1,31,,,54,5.6,,1018.9,
2016-09-09,23.2,14.5,32,,,54,4.5,,1016.2,
2016-09-10,23.4,16.2,31.5,,,30,5.1,,1017.7,
2016-09-11,22.2,15,30.2,,,48,5.9,,1018.4,
2016-09-12,21.9,15.5,29.5,,,45,6.5,,1020.4,
2016-09-13,21.3,13.1,29.7,,,334,4.2,,1018.4,
2016-09-14,22.7,18,30.1,,,302,4.8,,1014.6,
2016-09-15,22.1,18.2,28,,,50,8,,1017.7,
2016-09-16,21.9,14,30.5,,,251,5.3,,1017.7,
2016-09-17,22.5,14.7,32.5,,,258,4.1,,1013.5,
2016-09-18,23.8,17.2,31.5,,,254,5.6,,1010.9,
2016-09-19,18.4,16.7,22.5,,,47,12,,1008,
2016-09-20,12.5,11,16.5,,,50,10.8,,1008.4,
2016-09-21,13,10.2,15.2,,,235,6,,1016.1,
2016-09-22,11.8,8,18.7,,,248,3.9,,1019.7,
2016-09-23,13.1,6.7,19.2,,,319,3.8,,1024.6,
2016-09-24,14.6,8,21.7,,,,3.3,,1027.1,
2016-09-25,12.8,9.7,15,,,12,6.2,,1022.8,
2016-09-26,13,11,17.5,,,336,5,,1022.9,
2016-09-27,14.2,8.7,20.2,,,328,3.6,,1026.3,
2016-09-28,14.6,7.5,21.5,,,282,4.8,,1028.6,
2016-09-29,16.6,10,23.6,,,249,5.5,,1024.4,
2016-09-30,17.2,9.7,25.7,,,276,3.5,,1022,
2016-10-01,17,10.2,25.5,,,21,3.8,,1018.8,
2016-10-02,15.8,12,24.1,,,28,4.7,,1018.5,
2016-10-03,16,13,20,,,2,5.6,,1017.2,
2016-10-04,16.7,14,21,,,257,11.6,,1015.3,
2016-10-05,12.1,6.2,17.1,,,280,9.9,,1013.5,
2016-10-06,8.4,3.2,14.7,,,204,5.1,,1020.1,
2016-10-07,11,6.5,15,,,316,5.3,,1018,
2016-10-08,10,9,12,,,334,7.8,,1014.7,
2016-10-09,9.5,4.2,14.2,,,251,6.2,,1022.4,
2016-10-10,10.8,8.5,14.6,,,37,5.4,,1022.8,
2016-10-11,10.2,9.2,11.2,,,49,9.2,,1015.4,
2016-10-12,10.9,8.5,12.6,,,109,8.3,,1008.2,
2016-10-13,10.7,7,16.2,,,265,14.1,,1015.2,
2016-10-14,7,5.1,9.7,,,80,6.9,,1026.9,
2016-10-15,9.7,6.5,14.1,,,28,4.4,,1027.6,
2016-10-16,9.7,6.6,12.6,,,51,10.2,,1025.6,
2016-10-17,7.4,6,10.2,,,52,14,,1035.2,
2016-10-18,6.2,1.1,12.1,,,57,6.8,,1033.9,
2016-10-19,6.2,1.7,10.7,,,40,5.3,,1027.3,
2016-10-20,7.7,4.7,11,,,39,5.9,,1025.4,
2016-10-21,10.6,9.5,13.2,,,68,9.6,,1022.9,
2016-10-22,12.2,10,15.5,,,62,8.3,,1019.6,
2016-10-23,13,11.2,16,,,53,6.9,,1023.4,
2016-10-24,11.3,10,13,,,70,9.6,,1029.9,
2016-10-25,10.2,9,11.5,,,77,8,,1032.2,
2016-10-26,8.8,8.2,9.5,,,62,6.6,,1024.8,
2016-10-27,7.1,5.1,9.6,,,57,10.4,,1030.1,
2016-10-28,6.8,5,9.1,,,44,6.2,,1035.7,
2016-10-29,7.4,3.7,11.6,,,253,10.4,,1027,
2016-10-30,8.4,3.2,13.5,,,286,5.6,,1020.9,
2016-10-31,6.5,0.6,12.5,,,314,6,,1023.5,
2016-11-01,6.6,1.5,12.2,,,295,7.1,,1024.2,
2016-11-02,7.3,0.2,14.1,,,239,7.4,,1018.6,
2016-11-03,10.1,7.7,13,,,265,6.3,,1016,
2016-11-04,5.4,1.2,8.5,,,87,5,,1025.3,
2016-11-05,4,-2.2,11.5,,,226,3.9,,1022.9,
2016-11-06,8.1,1.5,17.2,,,245,3.6,,1013.1,
2016-11-07,12.9,5.7,18.5,,,235,7.1,,1008.2,
2016-11-08,10,8.2,12.1,,,56,11.9,,1008.8,
2016-11-09,8.2,7.2,9.2,,,52,11.1,,1006.5,
2016-11-10,6.5,3.2,9.2,,,242,6.8,,1011,
2016-11-11,5.8,2.2,12.2,,,295,4.2,,1020.2,
2016-11-12,8.5,1.2,15.7,,,79,11,,1017.7,
2016-11-13,6,2.5,9.5,,,256,22.7,,1011.7,
2016-11-14,2.9,-1.2,6.7,,,246,6,,1028.7,
2016-11-15,0.9,-1.2,2.1,,,201,5.8,,1034.4,
2016-11-16,1,-2.5,5.7,,,257,6.3,,1028.5,
2016-11-17,3,-1.2,8.2,,,197,4.8,,1024.9,
2016-11-18,5.3,-1.4,13.7,,,204,4.7,,1025.7,
2016-11-19,6.5,0.5,15.2,,,45,7.8,,1027.4,
2016-11-20,9.1,8.2,10.1,,,60,7.8,,1028.2,
