sn_name,gal_mag,redshift
2017hbw,18.6,0.0849

2017hbj,14.5,0.017422

2017hbx,0.1652

2017hcx,17.5,0.06

2017hcz,18.6,0.0811

2017hcy,19.02,0.027

2017hcv,20.6,0.0637

2017hef,0.07

2017hfw,14.779,0.017972

2017hhi,0.0537

2017hhx,17.68,0.021

2017hhl,15.804,0.029791

2017hor,0.04

2017hdv,17.67,0.064199

2017hfp,18.3,0.06

2017hdw,18.17,0.051416

2017hdt,15.25,0.029547

2017hgk,0.1117

2017hdn,18.01,0.027

2017hks,17.08,0.052

2017hho,16.35,0.068417

2017hfv,15.758,0.028199

2017hgz,12.926,0.01615

2017hie,0.0626

2017hlt,0.027

2017hjb,19.62,0.07

2017hje,16.07,0.042496

2017hnq,18.217,0.107817

2017his,15.7,0.033

2017hig,16.409,0.045141

2017him,0.05

2017hhz,15.471,0.03416

2017hkn,14.5,0.021768

2017hki,0.13

2017hia,14.678,0.037829

2017hix,16.39,0.012

2017hiq,0.091

2017hjs,18.64,0.0987

2017hju,14.051,0.01501

2017hjy,0.007

2017hjw,14.945,0.01616

2017hkk,16.96,0.083411

2017hky,16.107,0.009725

2017hkz,16.788,0.043616

2017kdk,17.5,0.061

2017hlw,17.33,0.037

2017hlx,13.51,0.016295

2017hmz,0.043

2017hqe,0.038

2017iuw,18.66,0.036

2017hop,16.94,0.067

2017hle,13.061,0.017005

2017hnp,18.48,0.1473

2017hmi,18.392,0.039896

2017hnv,17.91,0.03

2017hmx,0.073

2017hmf,0.0619

2017hnb,17.677,0.060056

2017hoo,18.78,0.0574

2017hpl,19.86,0.07

2017hoq,0.02

2017hol,19.3,0.09

2017hng,16.32,0.03

2017hrg,16.83,0.045

2017hrh,0.082

2017hnx,17.336,0.05178

2017hom,19.78,0.127099

2017hpk,0.052

2017hqb,0.062

2017hof,20.23,0.055

2017hql,15.608,0.034244

2017hou,15.57,0.016738

2017hpj,14.96,0.037026

2017hpa,14.719,0.015654

2017hpn,15.172,0.021232

2017hpi,0.006

2017hqj,13.245,0.016281

2017hrm,15.34,0.026685

2017hqc,0.03988

2017hyf,14.941,0.017132

2017hqf,18.347,0.052356

2017ifu,0.183

2017hrn,16.97,0.0477

2017hro,16.61,0.015

2017hrq,15.93,0.08122

2017huu,16.59,0.04394

2017hrk,0.0347

2017htp,0.328

2017htb,15.313,0.026852

2017hta,9.91,0.00499

2017hyi,16.99,0.036982

2017hyh,14.968,0.012039

2017hvt,14.723,0.020661

2017hzi,15.617,0.017195

2017hyr,17,0.04

2017hyn,18.108,0.053098

2017hxo,0.06

2017hxt,15.41,0.043

2017hxu,0.04

2017hxc,16.61,0.058947

2017ift,16.47,0.038417

2017hyw,15.369,0.051015

2017ibu,0.127

2017icq,18.408,0.09

2017hya,16.295,0.054541

2017hxz,17.22,0.08

2017hxy,16.93,0.06

2017hxv,15.15,0.01874

2017hxx,16.55,0.036

2017ihf,15.441,0.024764

2017ifb,0.072

2017hyx,16.37,0.03813

2017hyy,17.72,0.0327

2017ijk,0.063

2017hzw,0.051249

2017icw,16.37,0.075249

2017ihg,20.5,0.081

2017ihl,18.11,0.0812

2017iej,15.2,0.032752

2017iez,16.43,0.045628

2017ifh,17.24,0.039

2017ijn,0.05

2017igq,15.8,0.046736

2017igt,0.029

2017ili,20.45,0.025

2017ijw,16.34,0.046539

2017iln,0.078

2017ige,15.924,0.024319

2017igy,0.073

2017iit,17,0.016698

2017igf,14.524,0.005624

2017igr,0.025291

2017iha,16.482,0.047931

2017ijr,17.848,0.04

2017iji,14.335,0.013493

2017ijq,0.076

2017ijx,14.886,0.027729

2017imj,18,0.047

2017ilo,16.61,0.02

2017ilf,15.161,0.029704

2017ilt,16.8,0.068

2017ile,16.03,0.036312

2017imd,16.203,0.046346

2017ilu,18.05,0.0615

2017ilv,0.043

2017img,0.087

2017imr,17.76,0.035

2017ixi,16.88,0.069

2017imw,0.035

2017inu,17.02,0.06

2017imx,0.0687

2017itp,16.3,0.052827

2017itx,17.349,0.037717

2017ipa,0.029

2017ipi,16.27,0.037845

2017iro,12.756,0.006191

2017iue,17.64,0.052

2017iso,15.44,0.025267

2017iui,0.079

2017isj,14.86,0.01933

2017isu,0.08

2017isq,0.009

2017iva,20.36,0.076

2017ixj,19.34,0.068

2017its,16.91,0.037

2017iuo,15.3,0.037846

2017ito,0.043

2017itw,17.43,0.079515

2017itr,16.8,0.045

2017ivh,12.795,0.007717

2017ivr,16.54,0.060072

2017ixd,0.067

2017iub,14.014,0.020397

2017ivn,0.042

2017ivs,0.033

2017ivp,0.106

2017iuu,0.043

2017iuk,15.83,0.037022

2017jbp,0.14

2017iul,0.09

2017ivz,0.07

2017ivb,16.735,0.031742

2017iuv,18.61,0.051

2017iwh,0.042

2017iwe,14.575,0.020457

2017iwi,0.046

2017iyl,15.2,0.027846

2017ivg,20,0.081

2017ixl,0.05

2017ixa,18.68,0.088

2017iwp,16.89,0.061

2017ivu,12.089,0.006528

2017iwt,20.32,0.097

2017iya,0.06

2017iws,17.741,0.094482

2017ivv,0.003

2017iyp,0.04

2017ixe,16.24,0.032429

2017iwy,15.714,0.034534

2017ixf,16.692,0.053956

2017iyd,17.573,0.028565

2017iye,15.92,0.046385

2017ixz,16.47,0.02363

2017izu,13.578,0.016915

2017izl,12.901,0.009566

2017ixg,16.88,0.0277

2017izn,0.09

2017ixh,13.402,0.011325

2017izz,18.8,0.03

2017jir,0.03

2017ixq,16.57,0.084735

2017ixp,16.18,0.036

2017iyb,13.73,0.010108

2017ixx,16.59,0.041

2017jzk,0.08

2017ixv,13.503,0.007302

2017ixu,17.62,0.06

2017jfd,18.632,0.081963

2017iyk,0.07

2017ixw,16.04,0.07

2017iyw,15.849,0.0215

2017jan,0.396

2017jav,14.833,0.01517

2017jzp,17.093,0.055377

2017jdx,14.7,0.019417

2017jbl,16.5,0.015054

2017jbj,13.697,0.013492

2017jdb,17.98,0.05

2017jcu,14.924,0.022911

2017jtv,19.5,0.09

2017jcv,17.47,0.034

2017jea,0.045

2017jfa,15.342,0.032639

2017jyq,18.5,0.04

2017jeb,16.686,0.063991

2017kam,15.032,0.022496

2017jdn,14.366,0.031385

2017jdy,0.068

2017jfv,15.618,0.037736

2017jnb,0.16

2017jef,16.73,0.02894

2017jfo,0.08

2017jfs,13.065,0.007809

2017jeg,18.686,0.07

2017jeh,15.105,0.020961

2017jet,0.04

2017jfw,12.913,0.014413

2017jgf,16.41,0.045622

2017jei,18.5,0.058

2017jlz,17.617,0.064741

2017jym,17.44,0.040932

2017jhf,14.805,0.032606

2017jne,21.9,0.05

2017jgm,14.79,0.029787

2017jyl,16.8,0.023923

2017jmk,12.483,0.008969

2017jmj,15.088,0.027536

2018Z,0.102

2018bf,0.025

2018H,16.721,0.083119

2018ec,12.096,0.009354

2018L,15.012,0.025825

2018K,15.551,0.0235

2018dv,16.69,0.030691

2018kd,16.33,0.066906

2018bl,14.04,0.017816

2018br,17.15,0.06281

2018be

2018bg,19.12,0.03

2018bi,14.186,0.016635

2018abm,17.1,0.042783

2018dt,20.9,0.08

2018bq,16.52,0.025628

2018dz,18.5,0.02

2018bs,16.52,0.07

2018eh,0.06

2018ds,15.685,0.03161

2018dx,20.8,0.06

2018fy,15.96,0.012

2018mg,0.11

2018ep,15.326,0.039841

2018ha,17.001,0.061366

2018gl,13.245,0.017906

2018gk,18.007,0.031009

2018mf,18.42,0.106213

2018gj,11.885,0.004543

2018hh,21.6,0.1

2018hc,18.194,0.10163

2018jj,0.038

2018hb,18.361,0.113614

2018gn,15.707,0.037503

2018hi,15.85,0.025388

2018ht,0.109

2018hv,16.04,0.040978

2018hu,17.1,0.0513

2018aii,18.279,0.079164

2018gv,12.292,0.005274

2018ka,14.232,0.031712

2018kc,16.361,0.063687

2018ke,14.41,0.010431

2018if,19.9,0.031

2018ie,13.33,0.014233

2018iq,14.183,0.023566

2018jm,17.47,0.064

2018is,11.637,0.005811

2018jq,18.535,0.024924

2018jh,15.9,0.0272

2018nt,16.703,0.034903

2018km,17.72,0.048

2018kl,21.5,0.073

2018ld,0.01

2018kq,15.244,0.027804

2018ko,15.534,0.033303

2018kp,12.015,0.010142

2018nq,0.01

2018kv,18.353,0.08

2018kz,18.02,0.035171

2018lq,0.07

2018lm,17.01,0.045

2018ot,16.277,0.035766

2018mc,0.035

2018ou,17.01,0.0701

2018ow,0.034073

2018oe,0.0482

2018og,0.04

2018nw,15.363,0.034971

2018pv,11.275,0.003102

2018pg,16.11,0.066673

2018oz,14.964,0.018109

2018pc,15.351,0.009083

2018oh,15.128,0.010981

2018pj,16.27,0.055

2018vr,17.92,0.0674

2018pn,19.9,0.048

2018pm,18.3,0.06

2018pi,14.749,0.029414

2018ph,14.909,0.030398

2018po,0.032

2018pr,19.279,0.092

2018pt,22.7,0.127

2018pq,13.09,0.007111

2018yt,18.7,0.052

2018qp,14.687,0.026934

2018sn,0.098

2018rw,15.33,0.037189

2018tq,15.392,0.028676

2018rz,14.14,0.02379

2018wj,19.09,0.0849

2018wh,17.1,0.050148

2018tz,16.504,0.047199

2018ub,16.005,0.023356

2018tt,16.67,0.060005

2018tr,17.409,0.045563

2018xi,0.03

2018vs,14.86,0.045825

2018aok,18.34,0.04

2018vx,0.043

2018yi,17,0.054971

2018xx,12.519,0.00999

2018xy,15.67,0.030875

2018yc,0.035

2018yq,16.855,0.035949

2018yn,13.546,0.023436

2018yg,14.772,0.018469

2018yh,14.95,0.023436

2018yj,0.035

2018abo,17.029,0.050822

2018yo,15.88,0.013316

2018zj,17.51,0.03

2018aab,16.437,0.029024

2018zc,16.62,0.056

2018ame,17.163,0.022065

2018zp,16.869,0.054998

2018yu,12.771,0.008111

2018zd,10.534,0.002979

2018zs,15.468,0.04297

2018zf,15.37,0.017

2018zz,11.903,0.013763

2018anx,15.87,0.017095

2018aae,20.7,0.029

2018aau,0.043

2018zv,17.189,0.04309

2018abn,16.1,0.039461

2018aad,18,0.024

2018aex,17.032,0.022914

2018aey,17.653,0.07671

2018bbk,18.118,0.037354

2018agn,16.965,0.058123

2018aaz,12.894,0.023313

2018abj,0.074

2018ael,0.138

2018afb,17.76,0.008783

2018aay,17.43,0.0309

2018adj,18.9,0.06

2018ahx,18.583,0.07381

2018aca,18.553,0.041692

2018aby,16.45,0.035418

2018abz,17.94,0.054858

2018adu,18.72,0.066

2018aej,16.873,0.047961

2018acj,14.45,0.007799

2018adf,19.8,0.113

2018aei,16.873,0.047961

2018agk,14.84,0.026128

2018agb,15.71,0.042006

2018afm,13.801,0.016308

2018agj,14.5,0.0428

2018ahe,14.727,0.01564

2018aqg,0.12

2018ahi,19.3,0.09

2018ajl,16.57,0.034144

2018aic,17.363,0.079884

2018ahg,0.131

2018ajg,15.06,0.054951

2018ahq,13.927,0.025588

2018ais,14.43,0.035658

2018ahj,16.76,0.082

2018aji,0.151

2018aik,19.7,0.09

2018ajp,15.4,0.024227

2018ajj,17.46,0.113

2018alv,0.11

2018akb,17.68,0.04

2018amd,15.67,0.050692

2018ajz,13.388,0.016912

2018alh,16.99,0.06331

2018aki,16.875,0.030211

2018baz,22.1,0.1

2018akj,15.187,0.029307

2018bav,17.91,0.113995

2018akm,0.078

2018baw,17.261,0.062

2018aks,16.711,0.04797

2018amc

2018aly,16.994,0.044604

2018alc,17.44,0.01814

2018amb,14.069,0.014253

2018amp,0.047

2018aqz,16.333,0.030588

2018amo,15.463,0.029664

2018anh,15.53,0.022599

2018ant,15.93,0.01968

2018any,15.391,0.031058

2018anu,0.039

2018aqy,19.4,0.07

2018bat,17.823,0.124237

2018auq,0.098

2018aoq,11.363,0.003319

2018apk,13.75,0.027943

2018aoy,14.876,0.037589

2018aoz,10.762,0.005801

2018apo,14.288,0.016254

2018aqr,0.054

2018apn,21.7,0.03

2018apm,17.2,0.03

2018arl,14.944,0.028306

2018aqa,15.595,0.02883

2018aqh,14.783,0.02446

2018aqe,16.796,0.044557

2018aqk,15.568,0.054054

2018asj,0.1

2018are,17.381,0.076358

2018aqf,15.153,0.033126

2018ash,18.9,0.07

2018aqm,16.685,0.032402

2018aqi,13.038,0.012509

2018bau,19.56,0.08

2018aql,19.3,0.074

2018ass,14.872,0.018516

2018aru,17.756,0.0472

2018arc,15.553,0.03

2018aqj,16.807,0.041092

2018aqn,13.95,0.024587

2018awj,15.34,0.028773

2018ard,20.8,0.05

2018ast,13.807,0.012012

2018bas,18.663,0.066

2018atb,0.03

2018ati,0.08

2018arx,15.142,0.033853

2018ats,15.714,0.0382

2018bay,0.04

2018ata,14.321,0.016067

2018bba,19.547,0.121

2018atq,19.7,0.17

2018bax,0.116

2018auf,18.49,0.09

2018atr,17.181,0.075545

2018auh,16.36,0.06

2018bgh,19.3,0.083

2018auz,0.052

2018bak,17.875,0.089625

2018baq,17.481,0.064609

2018awi,16.19,0.053897

2018azu,15.25,0.022922

2018axz,0.18

2018auv,16.077,0.063542

2018axx,18.74,0.09

2018aum,16.88,0.025164

2018auo,18.18,0.10471

2018axw,0.129

2018awx,15.235,0.031328

2018aur,17.932,0.056088

2018avk,0.132

2018aun,16.54,0.03

2018aus,17.27,0.06

2018bfx,18.447,0.074638

2018bbj,16.082,0.06647

2018awd,16.19,0.045138

2018avu,19.6,0.08

2018awe,15.139,0.020661

2018aup,15.62,0.040521

2018avz,19.112,0.0606

2018bjo,17.596,0.023223

2018avp,18.195,0.052717

2018avg,15.223,0.046275

2018bbs,16.01,0.043

2018avv,0.06

2018bae,17.29,0.071553

2018awp,18.73,0.0701

2018awt,0.07

2018bac,18.147,0.037171

2018ayf,16.491,0.070028

2018aws,18.8,0.14

2018awn,16.907,0.029123

2018aye,17.31,0.017

2018bbr,14.236,0.032326

2018ayg,16.019,0.030973

2018ctj,17.88,0.037801

2018baf,20.46,0.12

2018bff,18.707,0.062307

2018bfu,16,0.045331

2018bfp,18.62,0.0526

2018bbv,16.2,0.011053

2018bcm,0.09

2018bhm,0.055

2018bbz,15.275,0.027989

2018bdm,15.643,0.034951

2018bfk,19.3,0.1

2018bdg,21.3,0.09

2018bdo,18.063,0.077453

2018bdh,16.958,0.079011

2018bde,0.048

2018bdv,13.442,0.021013

2018bfs,0.102

2018bft,18.01,0.075382

2018bei,17.179,0.028313

2018bwp,16.56,0.065198

2018bgk,0.09

2018beh,19.429,0.06

2018bfg,0.053

2018bfr,16.57,0.071746

2018bvv,19.5,0.1

2018bho,15.106,0.044998

2018bfd,15.561,0.051626

2018bfc,18.577,0.034266

2018bfa,18.45,0.029

2018bgb,19.7,0.086

2018bek,13.722,0.021815

2018bfe,15.825,0.060885

2018bfq,17.67,0.06

2018bgc,15.348,0.031305

2018bih,19.22,0.044

2018bge,15.278,0.023894

2018bfh,15.445,0.044541

2018bgv,0.08

2018bjp,0.07

2018bil,16.044,0.032102

2018bij,17.92,0.081056

2018bgy,0.032

2018bhc,18.273,0.056

2018bhb,16.071,0.053567

2018bgz,14.648,0.033927

2018bsq,0.06

2018bhs,0.07

2018bht,19.4,0.09

2018biq,0.1

2018bio,15.772,0.048299

2018cbe,0.07

2018bhp,15.631,0.053814

2018bym,0.267

2018bie,16.674,0.022968

2018big,16.491,0.01815

2018cjl,18.5,0.083

2018bif,14.33,0.018463

2018ccy,18.65,0.06

2018cbf,18.424,0.077051

2018blb,16.86,0.023

2018bsy,18.71,0.097

2018bwq,16.48,0.084118

2018btm,0.040511

2018bpd,18.344,0.036518

2018bsn,16.287,0.058647

2018btp,17.08,0.076493

2018bwa,0.0475

2018bqi,16.72,0.032

2018btb,15.442,0.033864

2018bsh,17.22,0.06

2018brz,0.019

2018bsg,15.102,0.021686

2018bul,17,0.056366

2018btl,16.12,0.02

2018bsr,16.46,0.04

2018bti,17.177,0.024826

2018btn,16.57,0.048617

2018bsz,16.8,0.026665

2018chd,17.573,0.058341

2018bwb,18.494,0.049849

2018bxl,15.568,0.037386

2018buh,16.448,0.033313

2018btr,15.61,0.031274

2018bta,13.463,0.019497

2018bui,15.641,0.020339

2018btj,16.38,0.0632

2018btk,0.06

2018but,16.035,0.048434

2018bxr,19.8,0.064

2018ddq,19.5,0.169

2018elk,18.98,0.026

2018bvi,17.018,0.02417

2018bwd,0.014

2018cdu,17.2

2018buz,0.052

2018bzz,18.522,0.085084

2018bxs,17.663,0.044533

2018bwr,20.5,0.046

2018bxo,17.275,0.062043

2018byg,16.482,0.066304

2018byi,15.578,0.044084

2018ccj,16.1,0.04

2018bwv,14.334,0.02377

2018hqf,19.5

2018hqc,20.4

2018hqh,19.5

2018byw,15.63,0.029991

2018hqd

2018bzn,16.793,0.028242

2018cfw,0.055

2018cbb,18.621,0.024934

2018ccl,15.164,0.026922

2018ccn,19.5,0.08

2018cnj,17,0.017455

2018cco

2018cbv,17.173,0.067997

2018cdv,19,0.075

2018cgf,0.03

2018cdt,15.247,0.033987

2018cir,19.652,0.156

2018ccb,15.438,0.01581

2018cbz,14.423,0.022355

2018ceh,18.4,0.08

2018cgq,16.85

2018cdg,17.46,0.055231

2018chf,16.735,0.062858

2018cnz,0.1

2018cdz,18.361,0.074923

2018cec,16.631,0.083079

2018ced,17.538,0.068175

2018cea,17.038,0.08213

2018cdy,17.768,0.056776

2018cog,22.1,0.075

2018cew,13.849,0.022549

2018cho,14.136,0.016692

2018civ,18.961,0.026

2018cnx,18.417,0.079987

2018cib,16.24,0.027272

2018cem,15.7,0.029661

2018cgt,16.597,0.037564

2018cez,19.6,0.027

2018cgj,14.52,0.012378

2018cfa,18.75,0.03

2018cih,18.025,0.082797

2018cim,0.035

2018ctq,18.338,0.087547

2018ciw,16.343,0.056299

2018cof,18.09,0.091556

2018coc,0.09

2018cny,16.623,0.047372

2018coj,17.09,0.079298

2018cod,22.3,0.03

2018cts,16.729,0.063692

2018cjn,17.07,0.1

2018clq,16.406,0.045089

2018cjw,0.094

2018cif,15.854,0.029

2018crr,0.073

2018coe,0.08

2018crj,18.12,0.084498

2018crl,19.6,0.097

2018coh,0.0845

2018cjd,14.227,0.026068

2018cjg,18.87,0.045

2018cvd,0.067

2018crk,0.076

2018cnp,16.042,0.027876

2018coi,16.31,0.0594

2018cmk,14.717,0.025724

2018crs,17.764,0.072138

2018cmu,16.984,0.034146

2018crn,0.05

2018cri,0.064

2018cjy,16.87,0.064094

2018cro,0.076

2018cnv,15.749,0.046666

2018ctr,15.95,0.022574

2018cmt,16.883,0.074378

2018cne,0.08

2018cmo,15.669,0.025998

2018cng,21.16,0.0661

2018ctt,0.054

2018cno,17.29,0.0435

2018cni,17.78,0.032

2018cqj,0.021

2018cmj,14.742,0.020784

2018coy,17.37,0.039

2018cnu,16.77,0.025394

2018cnf,15.62,0.023763

2018ctm,17.75,0.0646

2018cnw,14.784,0.024167

2018cox,0.093

2018cow,15.725,0.014145

2018cqv,0.103

2018cqg,14.77,0.019867

2018coq,18.34,0.025

2018cqa,17.799,0.055625

2018cqp,15.516,0.032806

2018cqi,15.446,0.022115

2018cov,15.85,0.051456

2018cve,15.614,0.038034

2018cvr,17.3,0.1

2018cqw,15.44,0.009843

2018cto,16.7,0.051

2018crv,0.05

2018cvq,16.668,0.066741

2018cvu,17.559,0.101612

2018cvt,19,0.074

2018ctb,15.79,0.029

2018cty,17.394,0.055757

2018cua,17.256,0.090702

2018cvs,17.976,0.1048

2018ctw,15.008,0.037062

2018cxk,0.03

2018cxn,15.35,0.040705

2018ctc,15.412,0.042216

2018dbc,17.25,0.08

2018cxl,17.7,0.06

2018cti,18.4,0.035

2018cue,16.68,0.013

2018dyc,20,0.06

2018cvf,16.643,0.063789

2018cvh,14.903,0.035158

2018cur,12.948,0.015561

2018cvv,16.684,0.06464

2018cuf,13.012,0.010835

2018cug,0.05

2018cvx,19.4,0.062

2018cvw,16.733,0.030869

2018dcn,16.924,0.05

2018cuw,16.96,0.024

2018dco,0.067

2018cup,15.006,0.015254

2018cvk,15.707,0.02473

2018dbe,18.8,0.087

2018cxe,17.649,0.043811

2018cxj,0.05

2018cvn,14.274,0.0198

2018dym,0.09

2018cwa,17.057,0.01405

2018eps,0.07

2018cxm,17.922,0.048319

2018dbd,17.584,0.075

2018dbg,14.053,0.014744

2018dds,0.075

2018cwx,0.05

2018cyg,12.674,0.011381

2018deq,17.22,0.067

2018dcm,17.39,0.063799

2018ddh,14.995,0.03837

2018ddg,18.1,0.073

2018fhd,16.976,0.0913

2018ddi,17.329,0.0206

2018dvf,0.046

2018dyo,0.044

2018ddr,14.955,0.01468

2018dyq,0.08

2018dct,16.294,0.031774

2018dda,14.698,0.018229

2018dcw,15.976,0.01881

2018der,16.545,0.051449

2018ddu,15.507,0.029651

2018des,0.08

2018dei,17.32,0.041

2018dfa,20.4,0.125

2018ddb,15.47,0.029

2018dgs,16.169,0.03518

2018dej,20.11,0.058

2018eag,0.072

2018dyp,16.664,0.059676

2018ert,18.82,0.094029

2018dfc,16.556,0.036526

2018ddy,17.94,0.0513

2018dyg,18.326,0.05

2018dyh,0.07

2018dvb,17.227,0.064875

2018dye,18.936,0.077

2018dvd,16.615,0.06342

2018ddx,16.83,0.0229

2018ekt,22.5,0.015

2018dem,15.908,0.059768

2018dje,16,0.04

2018dgx,15.946,0.025318

2018ead,0.07

2018dhw,0.029

2018ecq,0.1

2018dfi,15.045,0.031302

2018dfg,12.939,0.00948

2018dhp,15.5,0.031

2018dfh,16.31,0.013836

2018dfy,15.28,0.013519

2018dgk,17.96,0.08

2018ejc,17.78,0.03

2018dht,15.256,0.023166

2018dgz,18.5,0.07

2018djd,13.935,0.026385

2018djg,15.197,0.035658

2018ecp,0.07

2018ebo,0.08

2018dsv,15.5,0.04

2018dsw,0.09

2018edw,17.3,0.08

2018dxt,17.35,0.04

2018dxu,18.225,0.108411

2018erl,15.565,0.02858

2018eam,19,0.034

2018dyv,15.11,0.039841

2018eay,14.721,0.018523

2018dzc,16.5,0.0154

2018dys,19.73,0.055

2018efd,0.03

2018ebs,0.03

2018dyz,16.437,0.044877

2018ebk,15.4,0.0139

2018ebq,18.69,0.04

2018dza,15.98,0.021825

2018dzr,0.07

2018dzh,18.939,0.05

2018dzy,16,0.02476

2018dzw,15.99,0.036963

2018elm,0.0435

2018eaz,0.05

2018eak,17.092,0.030336

2018ecr,0.07

2018ell,17.447,0.063804

2018eaw,16.8,0.0472

2018efk,17.55,0.050087

2018efe,17.39,0.05

2018ebj,17.26,0.051

2018ect,0.07

2018elh,0.05

2018efb,0.1

2018eni,0.085

2018ebt,0.01

2018efg,0.12

2018ecb,16.595,0.060849

2018fet,0.032

2018ebw,0.03

2018ebz,15.342,0.036348

2018ebx,15.2,0.034

2018ecd,16.13,0.045998

2018ecj,15.089,0.012175

2018efj,0.05

2018ety,21.7,0.13

2018eec,20.17,0.09

2018ecf,13.241,0.016167

2018edd,14.637,0.028143

2018emv,15.845,0.056969

2018eem,0.05

2018edz,15.838,0.050308

2018emj,19.2,0.1

2018eev,18.8,0.06

2018elj,17.72,0.04

2018eew,17.04,0.06

2018efn,15.255,0.023927

2018efm,0.03

2018fip,0.117

2018emx,16.709,0.087823

2018elp,17.45,0.030146

2018emf,16.76,0.072

2018emo,0.067

2018ers,17.2,0.088

2018erw,16.113,0.023522

2018emi,17.859,0.03829

2018enk,16.55,0.05314

2018eml,17.152,0.031662

2018epj,17.583,0.074071

2018emw,16.38,0.03

2018emt,16.6,0.02395

2018emy,21.2,0.04

2018esa,17.81,0.07

2018err,0.106

2018ezy,16.73,0.079

2018eva,19.333,0.04

2018enb,14.861,0.02841

2018eog,16.73,0.015

2018enj,16.77,0.011349

2018eov,15.5,0.016371

2018ery,0.07

2018enc,17.85,0.017

2018eqq,15.543,0.015984

2018fcd,19.5,0.085

2018eod,17,0.054

2018epa,17.42,0.04

2018eoy,18.19,0.07

2018eoe,15.521,0.020457

2018erc,17.71,0.041

2018epf,18.4,0.038

2018fae,16.815,0.081924

2018eph,15.7,0.03

2018erb,16.8,0.041

2018euz,16.275,0.03827

2018epw,0.063

2018epy,17.455,0.094772

2018epz,17.833,0.101027

2018epx,16.79,0.023823

2018epq,14.55,0.021912

2018eqg,17.911,0.092147

2018eru,16.412,0.030812

2018fev,18.517,0.110441

2018ero,16.78,0.06

2018etk,18.217,0.044177

2018fbh,15.345,0.041395

2018fim,17.99,0.068085

2018esq,0.13

2018exv,0.07

2018ffj,0.234

2018fch,0.085

2018fcg,0.101

2018esx,20.08,0.09

2018eyi,15.999,0.030424

2018evb,19.32,0.09

2018etm,0.02

2018fdz,0.065

2018eui,15,0.031388

2018evc,0.049

2018ezz,0.053

2018etj,16.072,0.042721

2018evf,16.65,0.06

2018evd,17.24,0.06

2018evk,17.5,0.008005

2018euj,16.59,0.034

2018evo,16.6,0.077

2018fec,17.89,0.075

2018evw,15.068,0.050575

2018exc,15.81,0.057

2018exb,16.58,0.047406

2018evy,14.345,0.017586

2018exa,17.32,0.03

2018evt,15.19,0.024971

2018exh,21.9,0.1

2018ezx,15,0.032903

2018faz,0.04

2018fbj,0.099

2018ffi,16.77,0.09

2018fav,16.11,0.037923

2018eyh,15.68,0.061869

2018eyg,16.299,0.031849

2018fay,0.031

2018fdy,17.699,0.082214

2018fcu,15.75,0.05

2018fju,15.395,0.055972

2018fli,16.496,0.066077

2018fcx,14.99,0.025187

2018fin,19.6,0.06

2018fio,0.075

2018ffs,0.142

2018fdv,17.89,0.094

2018fhg,17.706,0.06589

2018fem,17.567,0.07

2018fcw,16.88,0.05

2018fhe,13.86,0.068

2018fdt,15.552,0.033083

2018feb,15.589,0.014757

2018fjx,16.44,0.05684

2018fhh,0.1

2018fgq,0.074

2018flg,18.267,0.059774

2018fjv,0.07

2018fgb,16.74,0.045968

2018fer,0.021

2018fel,19.8,0.1

2018fex,15.673,0.02428

2018ffb,18.2,0.07

2018feq,15.359,0.031505

2018few,16.57,0.065899

2018ffz,16.15,0.01

